 -28	  -1
 -18	  -5
  -2	  -6
  19	  -1
  48	   9
  80	  26
 109	  49
 127	  77
 132	 109
 125	 139
 108	 156
  84	 158
  56	 146
  30	 127
   8	 101
  -6	  73
 -15	  45
 -21	  23
 -24	  10
 -25	   2
 -23	  -1
 -20	  -2
 -17	  -2
 -15	   0
 -17	   5
 -17	   8
 -17	   9
 -18	   9
 -19	   8
 -19	   7
 -19	   6
 -18	   5
 -18	   5
 -18	   6
 -18	   6
 -17	   5
 -18	   5
 -18	   5
 -18	   6
 -18	   6
 -19	   6
 -19	   7
 -18	   7
 -18	   8
 -18	   8
 -18	   8
 -18	   8
 -18	   9
 -18	   9
 -18	   9
 -19	  10
 -17	  10
 -16	  10
 -16	  10
 -16	  11
 -16	  12
 -16	  13
 -15	  13
 -15	  13
 -15	  13
 -14	  13
 -12	  13
 -13	  13
 -13	  14
 -12	  15
 -11	  16
 -11	  16
 -10	  16
  -9	  16
  -8	  16
  -7	  17
  -6	  17
  -6	  18
  -5	  18
  -5	  19
  -4	  19
  -4	  20
  -3	  20
  -4	  20
  -4	  21
  -4	  22
  -5	  23
  -5	  23
  -5	  23
  -5	  23
  -5	  23
  -4	  23
  -4	  22
  -5	  23
  -5	  24
  -4	  23
  -3	  23
  -4	  23
  -4	  23
  -4	  23
  -3	  22
  -3	  22
  -4	  23
  -3	  23
  -4	  23
  -4	  23
  -4	  23
  -3	  23
  -3	  22
  -3	  22
  -3	  22
  -4	  22
  -4	  22
  -4	  21
  -4	  22
  -3	  22
  -2	  22
  -1	  21
  -1	  22
   0	  23
   0	  24
   2	  25
   3	  25
   4	  27
   6	  28
   7	  29
   7	  30
   8	  33
   9	  35
  11	  36
  11	  37
  12	  38
  14	  40
  16	  40
  18	  42
  19	  43
  20	  46
  21	  47
  21	  48
  23	  49
  24	  49
  25	  50
  26	  49
  26	  51
  26	  51
  26	  53
  26	  53
  26	  52
  27	  52
  26	  52
  27	  52
  26	  52
  26	  52
  26	  52
  26	  52
  26	  51
  25	  51
  25	  50
  24	  50
  24	  49
  23	  47
  22	  47
  22	  46
  21	  44
  20	  43
  19	  42
  19	  42
  18	  41
  17	  40
  14	  40
  12	  40
  11	  39
  10	  39
   8	  39
   6	  37
   5	  36
   3	  34
   2	  33
   1	  32
   0	  31
  -1	  29
  -3	  27
  -4	  27
  -5	  26
  -5	  24
  -5	  23
  -8	  23
  -8	  22
  -9	  21
 -10	  19
 -11	  18
 -11	  17
 -11	  16
 -12	  15
 -13	  14
 -14	  14
 -14	  14
 -15	  12
 -15	  12
 -14	  11
 -15	  11
 -16	   9
 -18	   9
 -19	   9
 -19	  10
 -20	  10
 -20	   8
 -20	   8
 -21	   8
 -21	   7
 -22	   7
 -23	   7
 -24	   7
 -25	   7
 -26	   6
 -27	   5
 -27	   4
 -26	   3
 -27	   3
 -27	   3
 -27	   2
 -27	   3
 -27	   3
 -27	   2
 -27	   1
 -28	   1
 -27	   1
 -27	   0
 -28	   0
 -29	   0
 -29	   0
 -30	   0
 -30	   0
 -30	   0
 -31	  -1
 -30	  -2
 -31	  -3
 -31	  -2
 -32	  -2
 -32	  -3
 -32	  -3
 -32	  -3
 -31	  -3
 -31	  -4
 -30	  -5
 -32	  -5
 -32	  -5
 -32	  -5
 -33	  -5
 -33	  -5
 -33	  -6
 -32	  -6
 -33	  -7
 -34	  -8
 -34	  -8
 -34	  -7
 -34	  -8
 -35	  -8
 -35	  -8
 -35	  -9
 -34	  -9
 -36	  -9
 -37	  -8
 -36	  -8
 -36	  -8
 -36	  -8
 -36	  -8
 -35	  -9
 -35	  -9
 -36	  -9
 -37	  -8
 -36	  -8
 -36	  -9
 -36	 -10
 -36	 -10
 -37	 -10
 -36	 -10
 -37	 -11
 -37	 -10
 -37	 -10
 -37	 -10
 -38	 -10
 -37	 -11
 -36	 -11
 -36	 -11
 -36	 -11
 -36	 -11
 -37	 -11
 -36	 -11
 -36	 -11
 -36	 -10
 -36	 -10
 -35	 -10
 -35	 -11
 -36	 -10
 -36	  -9
 -36	  -8
 -36	  -9
 -36	  -9
 -35	  -9
 -35	  -8
 -34	  -8
 -34	  -9
 -35	  -8
 -35	  -8
 -34	  -8
 -35	  -8
 -36	  -8
 -36	  -8
 -36	  -8
 -36	  -9
 -37	  -9
 -37	  -9
 -38	  -9
 -38	 -11
 -38	 -11
 -38	 -10
 -37	  -9
 -36	 -10
 -35	 -10
 -36	  -9
 -36	  -8
 -35	  -8
 -35	  -8
 -35	  -7
 -35	  -7
 -33	  -7
 -33	  -7
 -33	  -6
 -33	  -5
 -32	  -4
 -31	  -5
 -31	  -5
 -30	  -4
 -31	  -4
 -30	  -5
 -31	  -4
 -31	  -3
 -32	  -3
 -32	  -4
 -32	  -4
 -33	  -3
 -31	  -2
 -32	  -2
 -33	  -2
 -34	  -2
 -33	  -2
 -33	  -2
 -33	  -2
 -34	  -2
 -34	  -3
 -33	  -3
 -33	  -3
 -33	  -2
 -34	  -1
 -34	  -2
 -33	  -1
 -34	  -1
 -33	  -1
 -33	  -2
 -32	  -2
 -33	  -2
 -33	  -1
 -34	  -1
 -33	  -2
 -34	  -1
 -34	  -1
 -34	  -1
 -34	  -1
 -34	  -2
 -35	  -1
 -34	   0
 -35	   0
 -35	   0
 -35	  -1
 -35	   0
 -35	   0
 -35	   0
 -35	   0
 -36	   0
 -36	   0
 -36	   0
 -37	   0
 -36	   0
 -35	   0
 -35	   0
 -36	   0
 -36	   0
 -36	   1
 -36	   1
 -36	   1
 -36	   1
 -35	   1
 -35	   1
 -33	   1
 -35	   1
 -35	   2
 -35	   2
 -36	   2
 -36	   2
 -36	   2
 -35	   2
 -35	   2
 -35	   2
 -36	   2
 -37	   3
 -36	   2
 -36	   1
 -36	   1
 -34	   2
 -33	   2
 -33	   2
 -33	   4
 -32	   6
 -32	   6
 -32	   6
 -32	   7
 -30	   7
 -29	   7
 -26	   7
 -23	   8
 -21	  11
 -19	  14
 -18	  17
 -18	  19
 -17	  21
 -17	  22
 -18	  22
 -19	  22
 -20	  21
 -21	  20
 -23	  19
 -27	  18
 -31	  17
 -34	  15
 -37	  11
 -39	   7
 -41	   4
 -42	   1
 -43	   0
 -44	  -1
 -45	  -2
 -45	  -3
 -45	  -3
 -46	  -3
 -48	  -4
 -50	  -3
 -55	  -3
 -57	  -5
 -54	  -8
 -46	 -11
 -31	 -12
 -10	 -10
  15	   0
  42	  17
  72	  42
  92	  67
 103	  92
  95	 116
  78	 137
  55	 141
  29	 130
   3	 109
 -20	  84
 -37	  59
 -46	  33
 -52	  12
 -54	   0
 -53	  -7
 -50	 -10
 -47	 -10
 -44	  -8
 -42	  -5
 -42	  -1
 -42	   1
 -42	   2
 -41	   1
 -42	   1
 -42	   1
 -43	   2
 -42	   3
 -42	   2
 -42	   2
 -41	   2
 -41	   3
 -41	   3
 -41	   4
 -40	   4
 -40	   4
 -41	   4
 -40	   4
 -41	   5
 -40	   5
 -40	   6
 -40	   6
 -40	   7
 -39	   7
 -38	   7
 -38	   8
 -38	   9
 -38	   9
 -36	   9
 -36	   9
 -36	  10
 -36	  10
 -36	  10
 -35	  10
 -35	   9
 -35	  10
 -34	  11
 -32	  11
 -32	  11
 -32	  12
 -32	  13
 -32	  13
 -32	  13
 -31	  14
 -30	  14
 -29	  15
 -29	  16
 -29	  16
 -28	  17
 -28	  18
 -28	  18
 -27	  19
 -26	  19
 -25	  18
 -24	  18
 -23	  19
 -24	  20
 -24	  21
 -24	  21
 -25	  22
 -25	  21
 -25	  22
 -26	  21
 -26	  21
 -26	  21
 -27	  21
 -28	  22
 -28	  20
 -28	  20
 -28	  20
 -27	  19
 -27	  19
 -28	  19
 -28	  20
 -28	  20
 -28	  20
 -28	  19
 -28	  20
 -26	  20
 -26	  20
 -27	  19
 -27	  20
 -27	  20
 -26	  19
 -26	  19
 -26	  19
 -25	  20
 -24	  21
 -23	  22
 -22	  23
 -21	  25
 -20	  26
 -18	  27
 -17	  28
 -15	  29
 -14	  32
 -12	  33
 -11	  34
 -10	  35
  -8	  37
  -6	  39
  -6	  39
  -5	  41
  -3	  43
  -1	  45
   0	  46
   0	  48
   0	  49
   1	  50
   2	  51
   3	  51
   4	  53
   6	  54
   7	  54
   7	  55
   7	  57
   8	  58
   7	  57
   7	  58
   6	  58
   7	  59
   7	  59
   6	  59
   5	  58
   4	  58
   3	  56
   2	  55
   1	  55
   0	  54
  -1	  53
   0	  51
  -3	  50
  -4	  50
  -5	  49
  -7	  48
  -8	  46
 -10	  46
 -11	  44
 -13	  42
 -14	  40
 -16	  38
 -17	  37
 -19	  35
 -21	  34
 -24	  32
 -24	  32
 -25	  30
 -27	  27
 -29	  26
 -30	  24
 -32	  23
 -33	  21
 -34	  20
 -35	  19
 -37	  18
 -38	  16
 -40	  15
 -41	  14
 -42	  13
 -42	  12
 -43	  11
 -44	  11
 -45	  10
 -46	   9
 -47	   9
 -48	   8
 -49	   8
 -49	   7
 -51	   7
 -50	   7
 -51	   6
 -51	   6
 -51	   5
 -51	   5
 -52	   5
 -52	   5
 -53	   4
 -54	   4
 -53	   3
 -53	   3
 -53	   2
 -54	   2
 -53	   2
 -54	   2
 -55	   1
 -56	   1
 -57	   1
 -56	   1
 -56	   0
 -56	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -58	  -1
 -59	  -1
 -59	  -1
 -58	  -2
 -59	  -2
 -58	  -1
 -58	  -1
 -56	  -1
 -57	  -1
 -58	  -1
 -58	  -1
 -58	  -1
 -57	  -1
 -57	   0
 -55	   0
 -56	   0
 -56	   0
 -56	   0
 -56	   1
 -56	   0
 -56	   0
 -56	   0
 -56	   0
 -55	   1
 -56	   0
 -55	   1
 -54	   2
 -55	   3
 -54	   2
 -55	   2
 -53	   2
 -53	   2
 -52	   2
 -51	   1
 -52	   2
 -52	   3
 -52	   2
 -51	   1
 -51	   1
 -50	   3
 -50	   3
 -50	   3
 -49	   2
 -50	   3
 -50	   3
 -50	   3
 -50	   3
 -51	   4
 -49	   4
 -49	   4
 -49	   3
 -50	   3
 -50	   4
 -51	   4
 -52	   4
 -51	   4
 -51	   4
 -51	   4
 -51	   4
 -51	   4
 -51	   5
 -51	   5
 -51	   4
 -51	   4
 -50	   5
 -50	   6
 -49	   6
 -50	   6
 -51	   7
 -51	   7
 -51	   7
 -51	   6
 -51	   6
 -50	   7
 -50	   6
 -50	   5
 -51	   5
 -51	   6
 -51	   6
 -52	   5
 -52	   5
 -53	   4
 -52	   3
 -52	   2
 -53	   1
 -53	   1
 -54	   1
 -53	   0
 -54	   0
 -52	   0
 -53	   0
 -52	   0
 -53	   0
 -53	   0
 -52	   0
 -53	   0
 -52	   0
 -53	   0
 -52	   0
 -52	   0
 -51	   0
 -51	   0
 -51	   0
 -50	   0
 -51	   0
 -51	   0
 -52	   1
 -51	   1
 -50	   1
 -51	   1
 -51	   1
 -50	   1
 -50	   1
 -51	   1
 -50	   1
 -50	   1
 -49	   2
 -48	   2
 -49	   2
 -49	   3
 -49	   3
 -48	   3
 -49	   3
 -48	   3
 -47	   3
 -47	   2
 -47	   2
 -47	   2
 -47	   3
 -46	   3
 -44	   3
 -43	   4
 -42	   6
 -39	   7
 -38	   8
 -39	   9
 -39	  10
 -38	  10
 -35	  10
 -31	   9
 -27	  11
 -23	  14
 -22	  17
 -22	  21
 -22	  24
 -22	  26
 -21	  26
 -22	  26
 -23	  27
 -23	  27
 -24	  26
 -26	  25
 -31	  26
 -34	  25
 -38	  23
 -40	  19
 -42	  15
 -42	  11
 -43	   8
 -43	   7
 -42	   6
 -43	   7
 -43	   6
 -44	   6
 -44	   6
 -46	   6
 -49	   6
 -52	   6
 -53	   5
 -49	   2
 -41	  -1
 -23	  -2
  -1	   1
  25	  11
  54	  29
  81	  53
  99	  81
 104	 111
  94	 137
  79	 156
  58	 156
  36	 149
  12	 127
  -9	 105
 -25	  81
 -38	  56
 -46	  35
 -50	  18
 -51	   7
 -49	   1
 -45	  -1
 -40	  -1
 -36	   1
 -35	   6
 -35	  11
 -36	  15
 -36	  16
 -36	  16
 -36	  15
 -36	  14
 -35	  14
 -35	  14
 -35	  13
 -34	  13
 -34	  15
 -34	  15
 -34	  15
 -34	  14
 -34	  14
 -32	  14
 -33	  14
 -33	  14
 -34	  14
 -34	  15
 -34	  15
 -35	  15
 -33	  14
 -34	  13
 -34	  13
 -34	  13
 -34	  14
 -34	  14
 -33	  14
 -33	  14
 -33	  15
 -33	  15
 -32	  15
 -32	  16
 -33	  15
 -33	  16
 -32	  16
 -31	  16
 -31	  16
 -30	  16
 -30	  17
 -28	  16
 -28	  17
 -28	  18
 -28	  18
 -26	  18
 -27	  19
 -26	  19
 -26	  20
 -24	  20
 -23	  19
 -23	  20
 -23	  21
 -24	  21
 -23	  21
 -22	  22
 -22	  22
 -21	  22
 -21	  22
 -22	  22
 -22	  23
 -23	  24
 -23	  25
 -23	  25
 -24	  25
 -24	  24
 -24	  24
 -24	  23
 -25	  23
 -26	  24
 -27	  24
 -27	  24
 -27	  24
 -28	  23
 -27	  23
 -27	  23
 -28	  22
 -29	  22
 -29	  22
 -28	  21
 -28	  21
 -28	  21
 -27	  21
 -26	  21
 -26	  21
 -26	  22
 -26	  22
 -25	  23
 -24	  23
 -23	  23
 -22	  24
 -21	  25
 -21	  26
 -20	  27
 -19	  29
 -17	  31
 -15	  34
 -13	  35
 -12	  36
  -9	  38
  -8	  38
  -7	  41
  -7	  43
  -5	  45
  -3	  46
  -2	  48
  -2	  49
  -1	  51
   0	  53
   0	  53
   1	  55
   2	  56
   4	  58
   5	  58
   5	  59
   6	  60
   7	  60
   8	  61
   8	  61
   8	  63
   8	  63
   7	  65
   7	  65
   6	  66
   7	  66
   6	  65
   6	  66
   5	  65
   5	  66
   3	  64
   2	  64
   1	  62
   0	  62
   0	  61
  -2	  59
  -3	  58
  -4	  57
  -6	  57
  -7	  55
  -9	  54
 -10	  53
 -11	  51
 -12	  49
 -14	  47
 -15	  47
 -17	  45
 -18	  44
 -20	  41
 -22	  41
 -23	  40
 -24	  38
 -25	  35
 -26	  33
 -28	  33
 -29	  33
 -30	  31
 -30	  29
 -32	  28
 -33	  27
 -33	  26
 -35	  26
 -36	  25
 -37	  24
 -38	  24
 -39	  22
 -40	  21
 -40	  21
 -40	  21
 -40	  20
 -42	  19
 -42	  19
 -43	  19
 -42	  18
 -44	  17
 -45	  17
 -45	  16
 -45	  15
 -45	  14
 -47	  14
 -46	  14
 -47	  13
 -48	  12
 -48	  11
 -49	  12
 -48	  11
 -49	  11
 -49	  10
 -51	  10
 -51	  10
 -52	   9
 -52	   8
 -51	   7
 -52	   8
 -52	   7
 -53	   6
 -54	   6
 -55	   6
 -54	   7
 -55	   6
 -55	   5
 -54	   5
 -55	   5
 -55	   4
 -57	   4
 -57	   5
 -57	   5
 -58	   4
 -58	   4
 -57	   4
 -57	   4
 -59	   3
 -59	   3
 -60	   4
 -60	   4
 -59	   4
 -59	   3
 -59	   3
 -59	   2
 -58	   2
 -59	   1
 -59	   1
 -59	   2
 -59	   1
 -58	   1
 -58	   0
 -58	   0
 -58	   0
 -57	   0
 -59	   0
 -59	   0
 -59	   0
 -57	   0
 -59	   0
 -59	   1
 -58	   0
 -57	   0
 -57	   0
 -58	   0
 -58	   1
 -58	   1
 -58	   0
 -58	   0
 -58	   0
 -57	   0
 -58	   0
 -58	   0
 -59	   0
 -59	   0
 -59	   0
 -58	   0
 -57	   0
 -57	   0
 -56	   0
 -56	   0
 -56	   0
 -57	   0
 -57	   0
 -57	   0
 -57	   0
 -56	   0
 -57	   0
 -56	   0
 -57	   0
 -57	   0
 -57	   1
 -57	   1
 -56	   1
 -56	   1
 -55	   2
 -55	   2
 -54	   1
 -56	   2
 -56	   3
 -56	   2
 -57	   2
 -57	   2
 -57	   1
 -56	   0
 -57	   0
 -57	   0
 -58	   0
 -58	  -1
 -58	  -3
 -58	  -3
 -58	  -3
 -58	  -3
 -57	  -4
 -58	  -4
 -58	  -3
 -57	  -3
 -56	  -3
 -57	  -3
 -57	  -2
 -56	  -2
 -56	  -1
 -56	  -2
 -56	  -2
 -56	  -1
 -56	  -1
 -56	  -2
 -56	  -2
 -55	  -2
 -54	  -2
 -55	  -2
 -54	  -2
 -54	  -2
 -53	  -2
 -54	  -2
 -54	  -1
 -53	  -1
 -53	   0
 -53	  -1
 -54	  -2
 -52	  -1
 -52	  -1
 -53	  -1
 -53	  -2
 -52	  -1
 -51	  -1
 -52	  -2
 -52	  -2
 -53	  -2
 -53	  -1
 -53	  -1
 -53	  -1
 -52	  -2
 -52	  -2
 -51	  -2
 -52	  -2
 -52	  -2
 -52	  -2
 -52	  -1
 -52	  -1
 -52	  -2
 -51	  -2
 -51	  -2
 -50	  -1
 -52	  -1
 -52	  -1
 -52	  -1
 -52	  -1
 -51	  -1
 -52	  -1
 -50	  -1
 -50	  -1
 -47	  -2
 -48	  -2
 -49	  -1
 -49	  -2
 -49	  -3
 -49	  -2
 -49	  -2
 -48	  -2
 -48	  -2
 -48	  -2
 -48	  -2
 -48	  -2
 -48	  -2
 -47	  -2
 -47	  -2
 -46	  -2
 -43	  -2
 -43	  -2
 -42	   0
 -42	   0
 -40	   1
 -40	   1
 -39	   1
 -36	   2
 -32	   1
 -29	   2
 -27	   4
 -26	   9
 -25	  13
 -25	  15
 -25	  17
 -25	  19
 -24	  19
 -25	  18
 -27	  17
 -28	  17
 -29	  16
 -34	  15
 -40	  13
 -43	  10
 -45	   6
 -45	   1
 -47	  -2
 -48	  -5
 -49	  -6
 -50	  -8
 -50	  -9
 -50	  -9
 -49	  -9
 -49	 -10
 -50	 -10
 -54	 -10
 -58	 -10
 -60	 -12
 -58	 -15
 -49	 -20
 -35	 -23
 -12	 -21
  14	 -15
  45	  -1
  80	  21
 102	  48
 107	  81
 102	 116
  85	 142
  67	 152
  43	 141
  18	 125
  -6	 100
 -26	  75
 -38	  48
 -45	  19
 -50	  -1
 -50	 -13
 -49	 -20
 -45	 -24
 -43	 -25
 -43	 -23
 -43	 -19
 -44	 -15
 -45	 -14
 -46	 -15
 -44	 -16
 -44	 -17
 -45	 -18
 -45	 -19
 -45	 -18
 -45	 -18
 -45	 -19
 -46	 -18
 -46	 -18
 -45	 -19
 -45	 -20
 -46	 -20
 -46	 -19
 -45	 -19
 -45	 -20
 -45	 -20
 -44	 -19
 -44	 -18
 -43	 -18
 -43	 -19
 -43	 -18
 -44	 -17
 -44	 -17
 -43	 -17
 -42	 -18
 -40	 -18
 -41	 -18
 -41	 -17
 -41	 -17
 -40	 -16
 -40	 -15
 -40	 -15
 -40	 -15
 -40	 -15
 -39	 -14
 -39	 -14
 -38	 -13
 -39	 -12
 -38	 -12
 -37	 -12
 -37	 -13
 -36	 -12
 -36	 -12
 -35	 -11
 -35	 -11
 -35	 -10
 -36	 -10
 -36	  -9
 -35	  -9
 -35	  -8
 -34	  -8
 -33	  -7
 -33	  -7
 -34	  -6
 -34	  -5
 -33	  -5
 -33	  -6
 -33	  -6
 -33	  -6
 -32	  -5
 -32	  -6
 -33	  -5
 -33	  -5
 -33	  -5
 -33	  -5
 -33	  -5
 -33	  -5
 -33	  -5
 -33	  -5
 -34	  -5
 -35	  -5
 -34	  -4
 -33	  -5
 -34	  -6
 -35	  -6
 -35	  -5
 -35	  -5
 -35	  -7
 -34	  -7
 -35	  -6
 -34	  -6
 -34	  -5
 -34	  -5
 -33	  -5
 -31	  -4
 -31	  -5
 -31	  -4
 -30	  -2
 -28	  -1
 -28	   0
 -26	   0
 -23	   1
 -21	   3
 -18	   4
 -18	   5
 -15	   8
 -14	   9
 -12	  11
 -11	  13
  -9	  15
  -7	  17
  -5	  19
  -4	  21
  -4	  22
  -3	  24
  -3	  26
  -2	  28
  -2	  28
   0	  29
   1	  29
   2	  29
   2	  28
   1	  29
   2	  30
   2	  29
   2	  29
   1	  30
   2	  30
   2	  29
   2	  29
   1	  30
   0	  31
   0	  31
   0	  30
  -1	  30
  -1	  29
  -2	  29
  -3	  27
  -5	  26
  -6	  26
  -8	  25
 -10	  24
 -12	  22
 -13	  22
 -14	  20
 -15	  18
 -17	  16
 -20	  15
 -21	  14
 -24	  11
 -26	   9
 -27	   7
 -29	   6
 -29	   4
 -32	   1
 -34	   0
 -36	   0
 -36	  -2
 -38	  -4
 -40	  -6
 -41	  -7
 -41	  -8
 -42	 -10
 -44	 -13
 -45	 -13
 -46	 -14
 -47	 -15
 -49	 -16
 -50	 -16
 -50	 -17
 -51	 -19
 -52	 -20
 -54	 -19
 -54	 -20
 -54	 -21
 -55	 -22
 -55	 -23
 -56	 -23
 -57	 -24
 -58	 -25
 -58	 -26
 -61	 -26
 -62	 -26
 -61	 -26
 -61	 -26
 -61	 -25
 -62	 -27
 -62	 -28
 -63	 -28
 -63	 -28
 -63	 -28
 -64	 -28
 -65	 -28
 -66	 -28
 -65	 -28
 -66	 -30
 -66	 -30
 -67	 -30
 -67	 -29
 -66	 -30
 -67	 -30
 -66	 -29
 -66	 -30
 -66	 -30
 -68	 -31
 -69	 -29
 -68	 -29
 -69	 -30
 -70	 -31
 -70	 -31
 -69	 -30
 -70	 -31
 -70	 -31
 -71	 -31
 -71	 -30
 -71	 -30
 -71	 -31
 -70	 -31
 -71	 -31
 -70	 -31
 -71	 -32
 -71	 -30
 -71	 -31
 -71	 -30
 -70	 -31
 -71	 -31
 -71	 -30
 -72	 -30
 -72	 -29
 -72	 -29
 -72	 -29
 -72	 -29
 -71	 -29
 -72	 -29
 -72	 -29
 -71	 -29
 -71	 -29
 -71	 -28
 -71	 -28
 -71	 -27
 -71	 -27
 -72	 -27
 -71	 -26
 -71	 -26
 -69	 -26
 -69	 -27
 -69	 -26
 -69	 -25
 -70	 -25
 -70	 -25
 -71	 -25
 -69	 -25
 -69	 -25
 -68	 -26
 -68	 -26
 -68	 -24
 -69	 -24
 -70	 -23
 -68	 -24
 -69	 -24
 -67	 -24
 -68	 -25
 -67	 -24
 -69	 -23
 -69	 -22
 -68	 -23
 -69	 -22
 -68	 -22
 -69	 -21
 -67	 -20
 -68	 -20
 -68	 -20
 -69	 -20
 -69	 -19
 -68	 -19
 -70	 -19
 -69	 -19
 -69	 -19
 -68	 -19
 -70	 -20
 -70	 -19
 -70	 -20
 -71	 -20
 -71	 -21
 -72	 -22
 -71	 -22
 -72	 -23
 -72	 -25
 -73	 -26
 -72	 -26
 -72	 -26
 -73	 -28
 -73	 -28
 -74	 -28
 -72	 -27
 -72	 -28
 -72	 -28
 -72	 -28
 -72	 -27
 -71	 -27
 -72	 -28
 -71	 -28
 -71	 -27
 -70	 -27
 -70	 -27
 -71	 -26
 -70	 -26
 -70	 -26
 -70	 -26
 -70	 -26
 -70	 -26
 -69	 -26
 -70	 -25
 -70	 -26
 -69	 -26
 -70	 -26
 -71	 -26
 -70	 -26
 -70	 -26
 -69	 -26
 -69	 -26
 -69	 -26
 -69	 -26
 -70	 -26
 -69	 -25
 -70	 -26
 -69	 -26
 -69	 -26
 -68	 -25
 -68	 -25
 -68	 -25
 -68	 -25
 -68	 -25
 -67	 -25
 -68	 -26
 -66	 -26
 -67	 -26
 -66	 -25
 -68	 -25
 -68	 -25
 -67	 -25
 -67	 -25
 -66	 -25
 -67	 -25
 -66	 -24
 -67	 -25
 -66	 -25
 -66	 -25
 -66	 -24
 -64	 -25
 -62	 -25
 -61	 -24
 -60	 -23
 -58	 -21
 -59	 -21
 -59	 -19
 -59	 -19
 -58	 -19
 -54	 -19
 -51	 -19
 -47	 -18
 -44	 -16
 -42	 -12
 -42	  -9
 -42	  -5
 -42	  -3
 -41	  -3
 -42	  -3
 -43	  -4
 -43	  -3
 -44	  -4
 -46	  -5
 -50	  -6
 -55	  -6
 -58	  -8
 -61	 -11
 -63	 -16
 -65	 -19
 -65	 -22
 -65	 -25
 -66	 -25
 -66	 -25
 -66	 -25
 -66	 -24
 -67	 -25
 -66	 -25
 -68	 -25
 -71	 -25
 -73	 -26
 -71	 -28
 -65	 -31
 -53	 -34
 -33	 -33
  -7	 -28
  21	 -16
  51	   1
  74	  26
  81	  53
  76	  83
  59	 108
  40	 121
  18	 115
  -5	  99
 -27	  77
 -46	  55
 -60	  31
 -70	   8
 -77	 -12
 -78	 -26
 -78	 -35
 -72	 -40
 -67	 -42
 -62	 -40
 -60	 -36
 -61	 -30
 -61	 -24
 -61	 -22
 -60	 -22
 -61	 -24
 -60	 -23
 -60	 -24
 -59	 -24
 -59	 -25
 -59	 -25
 -58	 -25
 -59	 -25
 -58	 -24
 -59	 -24
 -58	 -23
 -58	 -24
 -57	 -23
 -57	 -24
 -57	 -23
 -55	 -23
 -55	 -23
 -55	 -23
 -55	 -24
 -54	 -24
 -53	 -24
 -53	 -22
 -52	 -22
 -52	 -22
 -52	 -21
 -52	 -22
 -52	 -22
 -51	 -21
 -50	 -21
 -51	 -21
 -51	 -21
 -50	 -20
 -50	 -19
 -49	 -19
 -49	 -19
 -47	 -18
 -47	 -18
 -46	 -18
 -46	 -17
 -46	 -16
 -44	 -14
 -44	 -14
 -43	 -13
 -42	 -13
 -41	 -12
 -40	 -12
 -40	 -12
 -40	 -12
 -41	 -11
 -40	 -10
 -40	 -10
 -39	 -11
 -39	 -10
 -37	  -9
 -38	  -9
 -39	  -9
 -39	  -9
 -39	  -8
 -39	  -8
 -40	  -9
 -40	 -10
 -39	 -10
 -38	 -10
 -39	 -10
 -39	  -9
 -38	  -8
 -39	  -8
 -40	  -9
 -40	 -10
 -39	 -10
 -39	 -10
 -39	 -10
 -39	 -10
 -39	  -9
 -38	  -9
 -39	  -9
 -39	 -10
 -39	 -10
 -38	 -10
 -37	 -10
 -37	 -10
 -37	 -10
 -36	  -9
 -34	  -8
 -34	  -8
 -34	  -7
 -33	  -6
 -30	  -5
 -29	  -5
 -28	  -4
 -26	  -2
 -24	  -1
 -22	   0
 -21	   2
 -19	   4
 -17	   6
 -15	   7
 -13	   9
 -10	  12
  -9	  14
  -8	  15
  -7	  16
  -5	  17
  -2	  19
  -1	  21
   0	  21
   0	  23
   0	  24
   0	  25
   0	  27
   1	  27
   1	  27
   2	  27
   2	  28
   1	  28
   1	  29
   1	  30
   1	  28
   0	  28
   0	  28
   1	  27
   2	  27
   0	  26
   0	  26
  -1	  26
  -2	  25
  -3	  24
  -4	  23
  -3	  21
  -4	  20
  -5	  18
  -6	  18
  -8	  19
 -10	  18
 -12	  17
 -12	  16
 -15	  15
 -15	  14
 -17	  13
 -19	  11
 -21	  10
 -23	  10
 -24	   9
 -27	   7
 -28	   6
 -29	   4
 -30	   3
 -31	   2
 -33	   1
 -35	   0
 -36	   0
 -37	  -2
 -39	  -3
 -39	  -4
 -40	  -5
 -41	  -6
 -42	  -7
 -43	  -8
 -44	  -8
 -45	 -10
 -45	 -11
 -47	 -12
 -47	 -12
 -47	 -13
 -47	 -13
 -48	 -13
 -49	 -13
 -49	 -14
 -51	 -15
 -51	 -15
 -50	 -15
 -50	 -16
 -50	 -17
 -50	 -18
 -51	 -17
 -51	 -17
 -52	 -16
 -52	 -17
 -53	 -17
 -52	 -18
 -52	 -18
 -53	 -19
 -54	 -18
 -54	 -18
 -54	 -18
 -54	 -19
 -55	 -19
 -54	 -19
 -54	 -20
 -55	 -20
 -56	 -20
 -56	 -20
 -56	 -20
 -56	 -21
 -56	 -21
 -56	 -21
 -56	 -21
 -56	 -22
 -57	 -22
 -57	 -22
 -58	 -22
 -57	 -22
 -58	 -22
 -58	 -21
 -58	 -21
 -58	 -22
 -59	 -23
 -60	 -22
 -60	 -22
 -61	 -22
 -60	 -22
 -61	 -22
 -61	 -22
 -60	 -22
 -60	 -22
 -60	 -23
 -61	 -22
 -60	 -21
 -61	 -22
 -62	 -22
